"Date","Gender","Type","Ranking","Player","Country","Age","Points","Tournaments"
2019-04-15,"men","singles","65","Taylor Fritz","USA","21","810","25"
2019-04-15,"men","singles","66","Sam Querrey","USA","31","805","22"
2019-04-15,"men","singles","67","Jordan Thompson","AUS","24","803","30"
2019-04-15,"men","singles","68","Casper Ruud","NOR","20","788","28"
2019-04-15,"men","singles","69","Yoshihito Nishioka","JPN","23","772","22"
2019-04-15,"men","singles","70","Aljaz Bedene","SLO","29","765","22"
2019-04-15,"men","singles","71","Malek Jaziri","TUN","35","757","29"
2019-04-15,"men","singles","72","Taro Daniel","JPN","26","753","27"
2019-04-15,"men","singles","73","Bernard Tomic","AUS","26","724","17"
2019-04-15,"men","singles","74","Federico Delbonis","ARG","28","721","26"
2019-04-15,"men","singles","75","Hugo Dellien","BOL","25","713","26"
2019-04-15,"men","singles","76","Ernests Gulbis","LAT","30","707","17"
2019-04-15,"men","singles","77","Mischa Zverev","GER","31","706","26"
2019-04-15,"men","singles","78","Marius Copil","ROU","28","698","24"
2019-04-15,"men","singles","79","Juan Ignacio Londero","ARG","25","697","25"
2019-04-15,"men","singles","80","Prajnesh Gunneswaran","IND","29","688","22"
2019-04-15,"men","singles","81","Pablo Cuevas","URU","33","687","25"
2019-04-15,"men","singles","82","Albert Ramos-Vinolas","ESP","31","685","31"
2019-04-15,"men","singles","83","Nicolas Jarry","CHI","23","675","24"
2019-04-15,"men","singles","84","Guido Andreozzi","ARG","27","668","29"
2019-04-15,"men","singles","85","Denis Kudla","USA","26","663","27"
2019-04-15,"men","singles","86","Pablo Andujar","ESP","33","657","24"
2019-04-15,"men","singles","87","Peter Gojowczyk","GER","29","655","26"
2019-04-15,"men","singles","88","Feliciano Lopez","ESP","37","655","20"
2019-04-15,"men","singles","89","Daniel Evans","GBR","28","655","21"
2019-04-15,"men","singles","90","Andrey Rublev","RUS","21","654","25"
2019-04-15,"men","singles","91","Miomir Kecmanovic","SRB","19","650","25"
2019-04-15,"men","singles","92","Bradley Klahn","USA","28","648","22"
2019-04-15,"men","singles","93","Thomas Fabbiano","ITA","29","648","24"
2019-04-15,"men","singles","94","Lloyd Harris","RSA","22","633","29"
2019-04-15,"men","singles","95","Jiri Vesely","CZE","25","624","24"
2019-04-15,"men","singles","96","Lorenzo Sonego","ITA","23","622","27"
2019-04-15,"men","singles","97","Ivo Karlovic","CRO","40","619","24"
2019-04-15,"men","singles","98","Tomas Berdych","CZE","33","605","17"
2019-04-15,"men","singles","99","Ricardas Berankis","LTU","28","601","21"
2019-04-15,"men","singles","100","Alexander Bublik","KAZ","21","600","28"
2019-04-22,"men","singles","1","Novak Djokovic","SRB","31","11,160","18"
2019-04-22,"men","singles","2","Rafael Nadal","ESP","32","8,085","16"
2019-04-22,"men","singles","3","Alexander Zverev","GER","22","5,770","21"
2019-04-22,"men","singles","4","Roger Federer","SUI","37","5,590","17"
2019-04-22,"men","singles","5","Dominic Thiem","AUT","25","4,675","24"
2019-04-22,"men","singles","6","Kevin Anderson","RSA","32","4,115","19"
2019-04-22,"men","singles","7","Kei Nishikori","JPN","29","3,690","23"
2019-04-22,"men","singles","8","Stefanos Tsitsipas","GRE","20","3,240","28"
2019-04-22,"men","singles","9","Juan Martin del Potro","ARG","30","3,225","14"
2019-04-22,"men","singles","10","John Isner","USA","33","3,085","22"
2019-04-22,"men","singles","11","Marin Cilic","CRO","30","2,845","18"
2019-04-22,"men","singles","12","Fabio Fognini","ITA","31","2,840","26"
2019-04-22,"men","singles","13","Karen Khachanov","RUS","22","2,730","24"
2019-04-22,"men","singles","14","Daniil Medvedev","RUS","23","2,505","27"
2019-04-22,"men","singles","15","Borna Coric","CRO","22","2,480","20"
2019-04-22,"men","singles","16","Milos Raonic","CAN","28","2,050","20"
2019-04-22,"men","singles","17","Marco Cecchinato","ITA","26","2,041","28"
2019-04-22,"men","singles","18","Nikoloz Basilashvili","GEO","27","1,930","28"
2019-04-22,"men","singles","19","Gael Monfils","FRA","32","1,875","21"
2019-04-22,"men","singles","20","Denis Shapovalov","CAN","20","1,820","27"
2019-04-22,"men","singles","21","Roberto Bautista Agut","ESP","31","1,680","23"
2019-04-22,"men","singles","22","David Goffin","BEL","28","1,630","23"
2019-04-22,"men","singles","23","Kyle Edmund","GBR","24","1,575","24"
2019-04-22,"men","singles","24","Dusan Lajovic","SRB","28","1,515","26"
2019-04-22,"men","singles","25","Diego Schwartzman","ARG","26","1,485","26"
2019-04-22,"men","singles","26","Alex de Minaur","AUS","20","1,439","24"
2019-04-22,"men","singles","27","Gilles Simon","FRA","34","1,385","27"
2019-04-22,"men","singles","28","Guido Pella","ARG","28","1,375","26"
2019-04-22,"men","singles","29","Pablo Carreno Busta","ESP","27","1,300","19"
2019-04-22,"men","singles","30","Frances Tiafoe","USA","21","1,290","23"
2019-04-22,"men","singles","31","Felix Auger-Aliassime","CAN","18","1,282","28"
2019-04-22,"men","singles","32","Lucas Pouille","FRA","25","1,275","21"
2019-04-22,"men","singles","33","Laslo Djere","SRB","23","1,246","26"
2019-04-22,"men","singles","34","Stan Wawrinka","SUI","34","1,230","21"
2019-04-22,"men","singles","35","Nick Kyrgios","AUS","23","1,215","22"
2019-04-22,"men","singles","36","Marton Fucsovics","HUN","27","1,205","27"
2019-04-22,"men","singles","37","Fernando Verdasco","ESP","35","1,155","26"
2019-04-22,"men","singles","38","Richard Gasquet","FRA","32","1,105","18"
2019-04-22,"men","singles","39","John Millman","AUS","29","1,095","26"
2019-04-22,"men","singles","40","Mikhail Kukushkin","KAZ","31","1,050","24"
2019-04-22,"men","singles","41","Philipp Kohlschreiber","GER","35","1,045","25"
2019-04-22,"men","singles","42","Jeremy Chardy","FRA","32","1,040","28"
2019-04-22,"men","singles","43","Grigor Dimitrov","BUL","27","1,030","18"
2019-04-22,"men","singles","44","Radu Albot","MDA","29","1,012","30"
2019-04-22,"men","singles","45","Cameron Norrie","GBR","23","1,005","25"
2019-04-22,"men","singles","46","Benoit Paire","FRA","29","993","33"
2019-04-22,"men","singles","47","Martin Klizan","SVK","29","985","21"
2019-04-22,"men","singles","48","Cristian Garin","CHI","22","970","21"
2019-04-22,"men","singles","49","Pierre-Hugues Herbert","FRA","28","968","25"
2019-04-22,"men","singles","50","Joao Sousa","POR","30","947","28"
2019-04-22,"men","singles","51","Jan-Lennard Struff","GER","28","945","24"
2019-04-22,"men","singles","52","Hubert Hurkacz","POL","22","937","25"
2019-04-22,"men","singles","53","Matthew Ebden","AUS","31","931","26"
2019-04-22,"men","singles","54","Damir Dzumhur","BIH","26","930","29"
2019-04-22,"men","singles","55","Matteo Berrettini","ITA","23","927","27"
2019-04-22,"men","singles","56","Adrian Mannarino","FRA","30","915","32"
2019-04-22,"men","singles","57","Jaume Munar","ESP","21","895","28"
2019-04-22,"men","singles","58","Taylor Fritz","USA","21","890","26"
2019-04-22,"men","singles","59","Reilly Opelka","USA","21","886","19"
2019-04-22,"men","singles","60","Steve Johnson","USA","29","875","24"
2019-04-22,"men","singles","61","Mackenzie McDonald","USA","24","871","25"
2019-04-22,"men","singles","62","Andreas Seppi","ITA","35","865","27"
2019-04-22,"men","singles","63","Leonardo Mayer","ARG","31","850","26"
2019-04-22,"men","singles","64","Robin Haase","NED","32","835","29"
2019-04-22,"men","singles","65","Ugo Humbert","FRA","20","823","31"
2019-04-22,"men","singles","66","Lorenzo Sonego","ITA","23","819","28"
2019-04-22,"men","singles","67","Sam Querrey","USA","31","805","22"
2019-04-22,"men","singles","68","Jordan Thompson","AUS","25","794","30"
2019-04-22,"men","singles","69","Casper Ruud","NOR","20","788","27"
2019-04-22,"men","singles","70","Yoshihito Nishioka","JPN","23","772","22"
2019-04-22,"men","singles","71","Taro Daniel","JPN","26","769","27"
2019-04-22,"men","singles","72","Malek Jaziri","TUN","35","757","29"
2019-04-22,"men","singles","73","Pablo Cuevas","URU","33","757","25"
2019-04-22,"men","singles","74","Aljaz Bedene","SLO","29","755","22"
2019-04-22,"men","singles","75","Prajnesh Gunneswaran","IND","29","748","22"
2019-04-22,"men","singles","76","Federico Delbonis","ARG","28","741","27"
2019-04-22,"men","singles","77","Bernard Tomic","AUS","26","724","17"
